,user_id,views,level,kills,br_rank,br_mmr,ar_rank,ar_mmr,legend
211,Laser cat sqaud,2262 views,2887.0,39084.0,Apex Predator,19559.0,Bronze 4,0AP,Pathfinder
212,JakcieChan,557 views,2459.0,47872.0,Apex Predator,20241.0,Bronze 4,0AP,Wraith
213,NRG_aceu,29479 views,1375.0,68340.0,Apex Predator,19533.0,Bronze 4,0AP,Wraith
214,s7stem_hack,3348 views,1947.0,11134.0,Apex Predator,19521.0,Bronze 4,0AP,Wraith
215,KNG_Jmw,750 views,1813.0,38025.0,Apex Predator,20754.0,Bronze 4,0AP,Pathfinder
216,Twitch_iLockss,458 views,1435.0,12168.0,Apex Predator,19495.0,Bronze 4,0AP,Wraith
217,OnlyMarreta,13 views,2570.0,25336.0,Apex Predator,19474.0,Bronze 4,0AP,Wraith
218,MelaMayupharia,2459 views,1969.0,44.0,Apex Predator,19474.0,Bronze 4,0AP,Wraith
219,APREDATORRRRRR,442 views,1497.0,20382.0,Apex Predator,20021.0,Bronze 4,0AP,Wraith
220,Buntx,437 views,2394.0,24804.0,Apex Predator,20197.0,Bronze 4,0AP,Wraith
221,ayasa1023,693 views,2581.0,20405.0,Apex Predator,19927.0,Bronze 4,0AP,Octane
222,RaygoooOooo,587 views,1273.0,11279.0,Apex Predator,19610.0,Bronze 4,0AP,Gibraltar
223,codeSTRISH,132 views,1443.0,19266.0,Apex Predator,19919.0,Bronze 4,0AP,Octane
224,SIurpeeG,1213 views,1851.0,29302.0,Apex Predator,19369.0,Bronze 4,0AP,Wraith
225,Sauce_Goten,1685 views,3784.0,72888.0,Apex Predator,19241.0,Bronze 4,110AP,Valkyrie
226,duck_090,252 views,1286.0,7208.0,Apex Predator,19731.0,Bronze 4,0AP,Gibraltar
227,koppe-eppok,890 views,3122.0,31236.0,Apex Predator,19222.0,Bronze 4,0AP,Gibraltar
228,NestiqueV,153 views,386.0,96.0,Apex Predator,19239.0,Bronze 4,0AP,Octane
229,Ientityy-_,631 views,778.0,3267.0,Apex Predator,19168.0,Bronze 4,331AP,Wraith
230,EhItsIcy,97 views,228.0,634.0,Apex Predator,19550.0,Bronze 4,0AP,Bangalore
231,yinJah,2111 views,3276.0,39404.0,Apex Predator,19604.0,Bronze 4,0AP,Bangalore
232,DylanDubsTv,951 views,1124.0,7244.0,Apex Predator,19168.0,Bronze 4,0AP,Octane
233,luke__2nd,389 views,1144.0,6460.0,Apex Predator,19366.0,Bronze 4,0AP,Octane
234,Lokoxbeastzz,750 views,1120.0,8304.0,Apex Predator,19153.0,Master,8253AP,Pathfinder
235,AimSleepRepeat,2208 views,1857.0,38820.0,Apex Predator,19144.0,Bronze 4,0AP,Wraith
236,owo_starlight,1270 views,495.0,2191.0,Apex Predator,19140.0,Bronze 4,0AP,Octane
237,AGOHIGE,113 views,128.0,1580.0,Apex Predator,19133.0,Bronze 4,0AP,Octane
238,Zfuzzi,5257 views,4399.0,75175.0,Apex Predator,19096.0,Apex Predator,8426AP,Bangalore
239,NaId0v0,843 views,2486.0,24812.0,Apex Predator,19076.0,Bronze 4,0AP,Wraith
240,GriminalOG,194 views,1014.0,7572.0,Apex Predator,22506.0,Bronze 4,0AP,Pathfinder
241,spadesttyt,995 views,2619.0,210.0,Apex Predator,19069.0,Bronze 4,0AP,Wraith
242,GoGo_sakurako,700 views,1567.0,26745.0,Apex Predator,19463.0,Bronze 4,0AP,Wraith
243,4SeTz,202 views,1184.0,17875.0,Apex Predator,19348.0,Bronze 4,0AP,Octane
244,Ianes,692 views,1579.0,20737.0,Apex Predator,19025.0,Bronze 4,0AP,Octane
245,___datelated,155 views,1176.0,12517.0,Apex Predator,19029.0,Silver 4,1605AP,Octane
246,TenseFoxX,366 views,1671.0,19029.0,Apex Predator,19011.0,Bronze 4,0AP,Wraith
247,SlimHaley,750 views,1131.0,14975.0,Apex Predator,19518.0,Bronze 4,0AP,Caustic
248,DooMR85,6395 views,3948.0,58303.0,Apex Predator,18981.0,Bronze 4,0AP,Wraith
249,TH0NNE,133 views,2354.0,32124.0,Apex Predator,18972.0,Bronze 4,0AP,Octane
250,Sovereigntyglass,919 views,3705.0,119.0,Apex Predator,18949.0,Diamond 3,6977AP,Valkyrie
251,Berryinyouheart,35 views,262.0,1136.0,Apex Predator,18949.0,Bronze 4,0AP,Wraith
252,Duhlusionz,2154 views,3235.0,60424.0,Apex Predator,18925.0,Master,8169AP,Pathfinder
253,Cuaty_INFJ,135 views,850.0,6467.0,Apex Predator,18916.0,Bronze 4,0AP,Wraith
254,Twitch_GouBiAFu,220 views,1063.0,9650.0,Apex Predator,19650.0,Bronze 4,0AP,Wraith
255,PENKUYRAIMUNG,552 views,785.0,3882.0,Apex Predator,18932.0,Bronze 4,0AP,Lifeline
256,nelson_poul,55 views,69.0,618.0,Apex Predator,18891.0,Gold 2,4331AP,Octane
257,KED1Nnn,1465 views,4158.0,637.0,Apex Predator,18887.0,Gold 2,4387AP,Pathfinder
258,TSM_Albralelie,25168 views,2222.0,84735.0,Apex Predator,18890.0,Bronze 4,0AP,Pathfinder
259,Supbrethren,119 views,273.0,3977.0,Apex Predator,18872.0,Master,8402AP,Bloodhound
260,Crown_poiison,627 views,1759.0,182.0,Apex Predator,18854.0,Bronze 3,503AP,Wraith
261,Aimbot6974,6034 views,3097.0,12.0,Apex Predator,18988.0,Bronze 4,0AP,Wraith
262,Sourlly,36 views,1022.0,9215.0,Apex Predator,19106.0,Bronze 4,0AP,Wraith
263,Jusna_FSV,252 views,1856.0,16891.0,Apex Predator,18810.0,Bronze 4,0AP,Wraith
264,SyNAPTYXboy_,12 views,93.0,0.0,Apex Predator,18809.0,Bronze 4,0AP,Lifeline
265,Brasidian,75 views,2751.0,28109.0,Apex Predator,18588.0,Bronze 4,0AP,Wraith
266,nahoow,4407 views,4025.0,84236.0,Apex Predator,18785.0,Bronze 4,0AP,Pathfinder
267,jayHANZ0,112 views,505.0,2958.0,Apex Predator,22011.0,Bronze 4,0AP,Bloodhound
268,vXanPlug,1357 views,2884.0,45944.0,Apex Predator,18744.0,Platinum 2,5818AP,Wraith
269,AM_dodo,1444 views,1440.0,10128.0,Apex Predator,18521.0,Bronze 4,0AP,Pathfinder
270,ArkSupremeTTV,1835 views,2390.0,727.0,Apex Predator,18715.0,Gold 4,3532AP,Ash
271,TTV_sen2thepai,863 views,3451.0,3622.0,Apex Predator,18704.0,Bronze 4,0AP,Mirage
272,Twitch_LaoXu,173 views,1379.0,15179.0,Apex Predator,19523.0,Bronze 4,0AP,Pathfinder
273,FendiMade,853 views,1310.0,992.0,Apex Predator,19015.0,Bronze 4,0AP,Octane
274,a_-anger0,35 views,1430.0,5527.0,Apex Predator,19336.0,Bronze 4,0AP,Wraith
275,Hey mirage,2369 views,2338.0,24802.0,Apex Predator,18713.0,Bronze 4,0AP,Mirage
276,NeIsinho7x,2392 views,4767.0,97216.0,Apex Predator,18629.0,Bronze 4,0AP,Bangalore
277,kanozyokawaiiBOT,694 views,760.0,1764.0,Apex Predator,20231.0,Master,8635AP,Ash
278,Moiszty,1656 views,1957.0,94.0,Apex Predator,18620.0,Platinum 2,5600AP,Horizon
279,SleeplexxNight,220 views,784.0,8145.0,Apex Predator,18645.0,Bronze 2,934AP,Wraith
280,Jyei_,908 views,2445.0,41840.0,Apex Predator,18578.0,Bronze 4,0AP,Caustic
281,KangMD,1193 views,736.0,3957.0,Apex Predator,18974.0,Bronze 4,0AP,Octane
282,r-e-wolf,1718 views,1547.0,15043.0,Apex Predator,18562.0,Bronze 4,0AP,Bloodhound
283,del-mix-lv,127 views,483.0,1707.0,Apex Predator,18465.0,Platinum 4,4800AP,Wraith
284,GoD-laoyinbi,35 views,125.0,35.0,Apex Predator,18557.0,Bronze 4,0AP,Lifeline
285,X10C_NutsuruSama,2210 views,1527.0,32078.0,Apex Predator,18586.0,Bronze 4,0AP,Caustic
286,TL_FunFPS,11188 views,3497.0,63578.0,Apex Predator,18544.0,Bronze 4,0AP,Pathfinder
287,Itsferenzic,1002 views,1542.0,18385.0,Apex Predator,18524.0,Bronze 4,0AP,Wraith
288,Exitreality2310,142 views,468.0,385.0,Apex Predator,18899.0,Bronze 4,0AP,Gibraltar
289,G1astrier,742 views,1841.0,164.0,Apex Predator,19272.0,Diamond 4,6716AP,Wraith
290,CNKF_Xzz,1224 views,2521.0,43173.0,Apex Predator,23131.0,Bronze 4,0AP,Wraith
291,Zeahry,634 views,2098.0,22566.0,Apex Predator,22590.0,Master,10417AP,Wraith
292,TheMatzies,1475 views,692.0,33.0,Apex Predator,22565.0,Bronze 4,0AP,Pathfinder
293,GriminalOG,194 views,1014.0,7572.0,Apex Predator,22506.0,Bronze 4,0AP,Pathfinder
294,ninjadevin07,5116 views,2870.0,33160.0,Apex Predator,22471.0,Platinum 2,5600AP,Wraith
295,Crxsadxr,366 views,1215.0,3353.0,Apex Predator,22399.0,Bronze 4,0AP,Loba
296,XKLL_Aniaaa,2839 views,4272.0,70406.0,Apex Predator,22314.0,Bronze 4,0AP,Pathfinder
297,Vexed_B4mbino,1184 views,1883.0,29478.0,Apex Predator,22253.0,Platinum 3,5588AP,Pathfinder
298,Arctohh,845 views,1361.0,12975.0,Apex Predator,22204.0,Bronze 4,0AP,Pathfinder
299,kiritosan4649x,604 views,1161.0,11685.0,Apex Predator,22080.0,Bronze 4,0AP,Wraith
300,xRay_Minkie,2182 views,1219.0,10100.0,Apex Predator,22125.0,Gold 4,3296AP,Revenant
301,Oakleighh,3122 views,2549.0,61.0,Apex Predator,22497.0,Bronze 4,0AP,Pathfinder
302,Kkhaleeesi,851 views,1939.0,8058.0,Apex Predator,22688.0,Bronze 4,0AP,Gibraltar
303,BlurrFlavorztv,1677 views,2470.0,34547.0,Apex Predator,21995.0,Bronze 4,0AP,Wraith
304,PaddyOhFurniture,166 views,698.0,10260.0,Apex Predator,21984.0,Bronze 4,0AP,Pathfinder
305,IKRVIII,1136 views,3662.0,51096.0,Apex Predator,22528.0,Platinum 1,6324AP,Pathfinder
306,secret_zero_agen,381 views,1892.0,31.0,Apex Predator,22144.0,Silver 3,2247AP,Wraith
307,UFO_Yamauchi,165 views,131.0,27.0,Apex Predator,22208.0,Bronze 4,0AP,Mad Maggie
308,GalaktionTTV,161 views,218.0,2123.0,Apex Predator,21875.0,Gold 2,4287AP,Horizon
309,aly_zxse,1076 views,2267.0,28299.0,Apex Predator,21959.0,Bronze 4,0AP,Bangalore
310,Zarky_Virus,33 views,154.0,62.0,Apex Predator,21835.0,Gold 1,4662AP,Bloodhound
311,0morgan,1178 views,1174.0,2276.0,Apex Predator,21826.0,Master,8301AP,Horizon
312,williqm_o,96 views,618.0,2055.0,Apex Predator,21714.0,Bronze 4,0AP,Pathfinder
313,foudingmegatitan,1231 views,2184.0,24389.0,Apex Predator,21699.0,Bronze 4,0AP,Horizon
314,Luxfordy,1355 views,1099.0,12585.0,Apex Predator,21726.0,Bronze 4,0AP,Pathfinder
315,RoadtoMaster_V2,166 views,229.0,1516.0,Apex Predator,22212.0,Bronze 4,0AP,Octane
316,xPonny,198 views,529.0,5517.0,Apex Predator,21671.0,Platinum 2,5924AP,Wraith
317,Ak47tsuki,3959 views,1806.0,347.0,Apex Predator,21636.0,Bronze 4,0AP,Bangalore
318,V3_1tappy,6501 views,3373.0,45258.0,Apex Predator,21604.0,Bronze 4,0AP,Wraith
319,iSangLion,744 views,2383.0,24935.0,Apex Predator,21926.0,Bronze 4,1AP,Wraith
320,lxght,157 views,1023.0,557.0,Apex Predator,21544.0,Bronze 4,0AP,Wraith
321,cgk0,2995 views,3808.0,405.0,Apex Predator,21522.0,Bronze 4,1AP,Bloodhound
322,brooksStyle,31322 views,4890.0,60434.0,Apex Predator,21517.0,Bronze 4,0AP,Wattson
323,Twitch_zachyy01,292 views,1543.0,12044.0,Apex Predator,21957.0,Bronze 4,0AP,Wraith
324,Awons,1057 views,1140.0,7949.0,Apex Predator,21426.0,Bronze 4,0AP,Wraith
325,kqmo0,1078 views,2481.0,33507.0,Apex Predator,21776.0,Diamond 3,7030AP,Horizon
326,DeathFormz,1936 views,871.0,4322.0,Apex Predator,21565.0,Bronze 4,0AP,Wraith
327,tdonFPS,1494 views,2188.0,28389.0,Apex Predator,21363.0,Platinum 2,5600AP,Octane
328,Bili_23446588LH,410 views,349.0,1305.0,Apex Predator,21304.0,Bronze 4,0AP,Bloodhound
329,KennyAced,492 views,1022.0,15869.0,Apex Predator,21206.0,Bronze 4,0AP,Wraith
330,Cloneeeeeeeeeee,2081 views,3105.0,36268.0,Apex Predator,21190.0,Bronze 4,0AP,Pathfinder
331,veqtol,994 views,2822.0,22481.0,Apex Predator,21159.0,Bronze 4,0AP,Wraith
332,FIFA_KENZ_8,956 views,2228.0,28333.0,Apex Predator,21145.0,Diamond 4,6486AP,Wraith
333,Twitch_Spongeetl,2065 views,2921.0,38276.0,Apex Predator,21130.0,Bronze 4,0AP,Octane
334,Douyu_DF_Roieee,3700 views,1443.0,25550.0,Apex Predator,21630.0,Bronze 4,0AP,Pathfinder
335,ni-muy,612 views,2128.0,320.0,Apex Predator,21356.0,Bronze 4,0AP,Horizon
336,uC_Jonathan18782,4029 views,3659.0,1287.0,Apex Predator,21056.0,Bronze 4,236AP,Mirage
337,BIILLFPS,214 views,435.0,3828.0,Apex Predator,21053.0,Bronze 4,0AP,Pathfinder
338,takeuchiharuka,587 views,2119.0,1117.0,Apex Predator,21029.0,Platinum 2,5600AP,Wraith
339,ipresssure,1837 views,2245.0,14272.0,Apex Predator,21468.0,Bronze 4,0AP,Gibraltar
340,cjracked,1292 views,1782.0,29771.0,Apex Predator,21015.0,Bronze 4,0AP,Horizon
341,ioJinx,971 views,1504.0,113.0,Apex Predator,20978.0,Bronze 4,0AP,Octane
342,Nan2tdcc,540 views,2618.0,1.0,Apex Predator,20965.0,Platinum 2,5796AP,Wraith
343,mastiffey,2420 views,3011.0,28267.0,Apex Predator,20951.0,Bronze 4,0AP,Wraith
344,sSikezz,2425 views,1764.0,27152.0,Apex Predator,20920.0,Bronze 4,0AP,Wraith
345,nV_TargetTTV,1282 views,3897.0,0.0,Apex Predator,20906.0,Bronze 4,0AP,Wraith
346,eCozyy,813 views,2428.0,41.0,Apex Predator,20872.0,Platinum 2,5600AP,Wraith
347,Barb3CueFPS,60 views,915.0,3789.0,Apex Predator,20810.0,Platinum 3,5200AP,Wraith
348,Yukiemkt,37 views,302.0,1822.0,Apex Predator,21953.0,Bronze 4,0AP,Wraith
349,Ken_LFT,548 views,1750.0,21782.0,Apex Predator,20790.0,Platinum 4,4885AP,Wraith
350,l1ttleSh33p,31 views,1236.0,14394.0,Apex Predator,20787.0,Gold 3,3696AP,Octane
351,ProbGarrett-FB,2987 views,3325.0,69052.0,Apex Predator,20675.0,Bronze 4,0AP,Wraith
352,TicketToLaLaLand,1105 views,1583.0,13603.0,Apex Predator,20729.0,Bronze 4,0AP,Pathfinder
353,NianBaiYa,564 views,688.0,5467.0,Apex Predator,20685.0,Bronze 4,0AP,Wraith
354,DiscoverReX,3203 views,3355.0,103104.0,Apex Predator,21512.0,Master,8669AP,Pathfinder
355,TheGlxryDays,1148 views,2526.0,29191.0,Apex Predator,20648.0,Bronze 4,0AP,Wraith
356,AirAmericaTV,10313 views,5612.0,137900.0,Apex Predator,20585.0,Bronze 4,0AP,Pathfinder
357,LNR_LqDuD,610 views,1231.0,20852.0,Apex Predator,20551.0,Diamond 2,7506AP,Wraith
358,SLY_misgu,1001 views,2644.0,52603.0,Apex Predator,20526.0,Bronze 4,0AP,Wraith
359,DYS-YuYuYBuJu,1350 views,456.0,130.0,Apex Predator,20516.0,Bronze 4,0AP,Horizon
360,shqozzle,3294 views,3258.0,57627.0,Apex Predator,20767.0,Bronze 4,0AP,Bangalore
361,Jack3y1ove0887,558 views,1930.0,22627.0,Apex Predator,20530.0,Master,9038AP,Wraith
362,3rjx,459 views,652.0,111.0,Apex Predator,20762.0,Bronze 4,0AP,Wraith
363,bili_xiomo,173 views,570.0,480231.0,Apex Predator,20759.0,Bronze 4,0AP,Octane
364,NeedHair,703 views,1735.0,216.0,Apex Predator,20420.0,Master,8605AP,Wraith
365,SYN-xBlunt,1730 views,2476.0,5.0,Apex Predator,20416.0,Bronze 4,0AP,Horizon
366,J5671,1164 views,3547.0,33129.0,Apex Predator,20386.0,Bronze 4,0AP,Pathfinder
367,imposible999,138 views,576.0,6341.0,Apex Predator,20359.0,Bronze 4,0AP,Bangalore
368,buliio_,700 views,924.0,139.0,Apex Predator,20403.0,Bronze 3,745AP,Bloodhound
369,ninsey,4735 views,3475.0,105.0,Apex Predator,20351.0,Bronze 4,1AP,Wraith
370,AmishGob,262 views,1534.0,12083.0,Apex Predator,21209.0,Platinum 2,5678AP,Octane
371,AGG_jaguares1,794 views,2076.0,24.0,Apex Predator,20305.0,Bronze 4,0AP,Mirage
372,StrafeMagic,1534 views,889.0,5655.0,Apex Predator,20267.0,Bronze 4,0AP,Octane
373,Moamg,77 views,226.0,33.0,Apex Predator,20253.0,Bronze 3,746AP,Caustic
374,Awope-,681 views,1014.0,7927.0,Apex Predator,20253.0,Bronze 4,217AP,Bloodhound
375,JakcieChan,559 views,2459.0,47872.0,Apex Predator,20241.0,Bronze 4,0AP,Wraith
376,Buntx,440 views,2394.0,24804.0,Apex Predator,20197.0,Bronze 4,0AP,Wraith
377,X10C_mosu,1409 views,1797.0,33588.0,Apex Predator,20129.0,Bronze 4,0AP,Wraith
378,WraithNooby,1089 views,2463.0,38690.0,Apex Predator,20166.0,Platinum 3,5426AP,Wraith
379,xles_paul,709 views,2516.0,19801.0,Apex Predator,20713.0,Bronze 4,0AP,Horizon
380,TNM_7Nery_H,949 views,2209.0,15252.0,Apex Predator,20129.0,Bronze 4,0AP,Wraith
381,giyutomioka04,204 views,1230.0,4704.0,Apex Predator,20123.0,Bronze 4,0AP,Bangalore
382,ttv_allukaFPS,1648 views,2341.0,34414.0,Apex Predator,20113.0,Platinum 2,5719AP,Wraith
383,myr9slaps,1425 views,1297.0,122.0,Apex Predator,20179.0,Bronze 4,0AP,Octane
384,Keezes1,2620 views,809.0,7784.0,Apex Predator,20080.0,Bronze 4,0AP,Horizon
385,Kkhaleeesi,851 views,1940.0,8058.0,Apex Predator,22878.0,Bronze 4,0AP,Gibraltar
386,iWeakQ,2606 views,1288.0,11013.0,Apex Predator,23223.0,Bronze 4,0AP,Wraith
387,Zeahry,635 views,2098.0,22566.0,Apex Predator,22590.0,Master,10429AP,Wraith
388,TheMatzies,1476 views,692.0,33.0,Apex Predator,22565.0,Bronze 4,0AP,Pathfinder
389,IKRVIII,1136 views,3662.0,51096.0,Apex Predator,22528.0,Platinum 1,6324AP,Pathfinder
390,GriminalOG,196 views,1015.0,7574.0,Apex Predator,22536.0,Bronze 4,0AP,Pathfinder
391,Oakleighh,3122 views,2550.0,61.0,Apex Predator,22531.0,Bronze 4,0AP,Pathfinder
392,ninjadevin07,5117 views,2870.0,33160.0,Apex Predator,22471.0,Platinum 2,5600AP,Wraith
393,Crxsadxr,367 views,1215.0,3353.0,Apex Predator,22399.0,Bronze 4,0AP,Loba
394,Vexed_B4mbino,1185 views,1883.0,29539.0,Apex Predator,22253.0,Platinum 3,5588AP,Pathfinder
395,RoadtoMaster_V2,166 views,229.0,1516.0,Apex Predator,22212.0,Bronze 4,0AP,Octane
396,UFO_Yamauchi,165 views,131.0,27.0,Apex Predator,22208.0,Bronze 4,0AP,Mad Maggie
397,Arctohh,846 views,1361.0,12975.0,Apex Predator,22204.0,Bronze 4,0AP,Pathfinder
398,secret_zero_agen,381 views,1892.0,31.0,Apex Predator,22144.0,Silver 3,2247AP,Wraith
399,kiritosan4649x,604 views,1161.0,11685.0,Apex Predator,22080.0,Bronze 4,0AP,Wraith
400,jayHANZ0,114 views,505.0,2958.0,Apex Predator,21992.0,Bronze 4,0AP,Bloodhound
401,BlurrFlavorztv,1677 views,2470.0,34547.0,Apex Predator,21995.0,Bronze 4,0AP,Wraith
402,PaddyOhFurniture,166 views,698.0,10260.0,Apex Predator,21984.0,Bronze 4,0AP,Pathfinder
403,aly_zxse,1076 views,2267.0,28299.0,Apex Predator,21959.0,Bronze 4,0AP,Bangalore
404,Twitch_zachyy01,292 views,1544.0,12059.0,Apex Predator,22055.0,Bronze 4,0AP,Wraith
405,Yukiemkt,37 views,302.0,1822.0,Apex Predator,21953.0,Bronze 4,0AP,Wraith
406,iSangLion,744 views,2383.0,24935.0,Apex Predator,21926.0,Bronze 4,1AP,Wraith
407,GalaktionTTV,161 views,218.0,2123.0,Apex Predator,21875.0,Gold 2,4287AP,Horizon
408,Zarky_Virus,33 views,154.0,62.0,Apex Predator,21835.0,Gold 1,4662AP,Bloodhound
409,0morgan,1178 views,1174.0,2276.0,Apex Predator,21826.0,Master,8301AP,Horizon
410,kqmo0,1078 views,2482.0,33509.0,Apex Predator,21856.0,Diamond 3,7030AP,Horizon
411,Luxfordy,1355 views,1099.0,12585.0,Apex Predator,21726.0,Bronze 4,0AP,Pathfinder
412,williqm_o,96 views,618.0,2055.0,Apex Predator,21714.0,Bronze 4,0AP,Pathfinder
413,foudingmegatitan,1231 views,2184.0,24389.0,Apex Predator,21699.0,Bronze 4,0AP,Horizon
414,xPonny,198 views,529.0,5517.0,Apex Predator,21671.0,Platinum 2,5924AP,Wraith
415,Ak47tsuki,3959 views,1806.0,347.0,Apex Predator,21636.0,Bronze 4,0AP,Bangalore
416,Douyu_DF_Roieee,3700 views,1443.0,25550.0,Apex Predator,21630.0,Bronze 4,0AP,Pathfinder
417,V3_1tappy,6501 views,3373.0,45258.0,Apex Predator,21604.0,Bronze 4,0AP,Wraith
418,DeathFormz,1936 views,871.0,4322.0,Apex Predator,21565.0,Bronze 4,0AP,Wraith
419,lxght,157 views,1023.0,557.0,Apex Predator,21544.0,Bronze 4,0AP,Wraith
420,cgk0,2995 views,3808.0,405.0,Apex Predator,21522.0,Bronze 4,1AP,Bloodhound
421,brooksStyle,31322 views,4890.0,60434.0,Apex Predator,21527.0,Bronze 4,0AP,Wattson
422,DiscoverReX,3203 views,3355.0,103104.0,Apex Predator,21512.0,Master,8669AP,Pathfinder
423,ipresssure,1837 views,2245.0,14272.0,Apex Predator,21468.0,Bronze 4,0AP,Gibraltar
